com.samsung.shealth.vitality_score,6311013,4
activity_level,activity_score,create_sh_ver,active_time_scale,activity_balance_short_term_activity,activity_balance_long_term_activity,shr_balance_scale,mvpa_time_optimal_range_max,mvpa_time_optimal_range_min,max_hr,active_time,shrv_balance_scale,main_sleep_wake_up_time,mvpa_impulse_optimal_range_max,mvpa_impulse_optimal_range_min,shr_baseline_max,shr_baseline_min,shr_calculation_index,mvpa_time,skin_temperature_scale,modify_sh_ver,sleep_balance,update_time,create_time,total_score,data_version,avg_mid_sleep_time,mvpa_time_range_max,mvpa_time_range_min,mvpa_impulse,shrv_calculation_index,sleep_regularity_scale,stable_hr_time_rate,active_time_optimal_range_max,active_time_optimal_range_min,sleep_timing,shr_score,shr_value,mvpa_impulse_scale,sleep_regularity,sleep_timing_scale,prev_shrv_avg,mvpa_time_scale,deviceuuid,sleep_score,sleep_duration_scale,activity_balance,activity_balance_range_max,activity_balance_range_min,mvpa_impulse_range_max,mvpa_impulse_range_min,pkg_name,sleep_balance_scale,shrv_score,shrv_value,sleep_duration,skin_temperature_optimal_range_max,skin_temperature_optimal_range_min,activity_balance_scale,active_time_range_max,active_time_range_min,shrv_baseline_max,shrv_baseline_min,datauuid,prev_shr_avg,day_time,shrv_penalty,activity_balance_optimal_range_max,activity_balance_optimal_range_min
180003,97.39077,63051050,84.1209,9.568882,10.9831085,83.09325,1236212,60000,192.0,8031814,92.78766,1760684520000,170.66211,100.84,50.690495,45.621445,-1,84000,,63051050,0.7838563,2025-10-17 06:07:16.950,2025-10-17 06:07:16.950,86.84364,3,0.0,8801219,0,123.90476,-1,94.95151,0.93154037,7915952,5280006,0.21666667,83.09325,49.906506,99.40278,91.55556,87.83333,64.34136,94.66685,5sl+lZ1Pby,85.585686,86.979164,0.8712362,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,89.01136,92.78766,73.52941,25675000,,,88.411255,19645912,0,84.92906,57.979977,117433a9-772d-4764-8c87-707ec615f91b,50.690495,2025-10-17 00:00:00.000,0,1.1666666,0.8333333,
180003,82.39543,63051050,71.61217,11.625433,11.306714,79.306244,1343236,60000,192.0,9851028,90.65526,1760777160000,-1.0,0.0,50.71982,45.647835,-1,0,,63051050,0.7586536,2025-10-18 08:11:51.236,2025-10-18 08:11:51.236,82.17023,3,0.0,9131137,0,-1.0,-1,92.65145,0.62564105,8187780,5474169,2.2666667,79.306244,50.895752,-1.0,87.70833,83.666664,63.651405,91.97427,5sl+lZ1Pby,79.110275,85.625,1.0281885,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,89.36467,90.65526,59.6643,25350000,,,97.46304,20263352,0,83.95798,57.373688,5d138358-8f47-441b-84bc-4a3c708aa040,50.71982,2025-10-18 00:00:00.000,0,1.1666666,0.8333333,
180003,81.04595,63051050,90.7207,10.020686,10.966357,91.70569,1143093,60000,192.0,5839986,97.62338,1760862420000,167.51556,100.84,50.475224,45.4277,-1,169045,,63051050,0.5421229,2025-10-19 07:47:59.979,2025-10-19 07:47:59.979,88.11421,3,0.0,8774116,0,124.76956,-1,93.35724,0.63658535,7970028,5338103,1.6166667,91.70569,48.085106,97.63119,88.888885,88.833336,63.90391,97.959625,5sl+lZ1Pby,83.34656,83.2619,0.91376615,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,92.40015,97.62338,66.77269,24574285,,,92.23895,19682100,0,84.31327,57.595608,37396a7e-3a97-4990-83f9-34d520be7e06,50.475224,2025-10-19 00:00:00.000,0,1.1666666,0.8333333,
180003,90.259415,63051050,82.30129,11.1489315,11.078199,76.1875,1163490,60000,192.0,8493670,86.17009,1760943600000,172.49309,100.84,50.682625,45.61436,-1,239000,,63051050,0.5838505,2025-10-20 06:12:50.721,2025-10-20 06:12:50.721,83.11229,3,0.0,9011682,0,127.627594,-1,91.76576,0.45504087,8134908,5476141,0.8833333,76.1875,51.64876,97.22174,86.22685,96.166664,62.009663,99.27414,5sl+lZ1Pby,83.63797,82.82143,1.0063848,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,91.815186,86.17009,56.382393,24415714,,,99.42537,19966426,0,81.65009,55.930393,dfc9ccf5-c886-4364-a157-cb753f1bf49f,50.682625,2025-10-20 00:00:00.000,0,1.1666666,0.8333333,
180003,43.44791,63051050,82.450714,15.361307,11.989658,59.749153,1517056,60000,192.0,8936703,83.43753,1761113490000,174.54959,100.84,51.301056,46.170948,-1,2904858,,63051050,0.596047,2025-10-22 20:19:33.398,2025-10-22 05:23:35.938,74.85532,3,0.0,9743760,0,144.76695,-1,90.18533,0.7408344,8569922,5692404,23.6,59.749153,55.22388,94.813965,83.58333,91.0,61.761696,67.47925,5sl+lZ1Pby,85.39673,83.458336,1.281213,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,91.644196,83.43753,54.822197,24645000,,,78.12721,21374878,0,81.30187,55.712315,78a4277e-75b3-4f47-84c3-4a9e31df89c8,51.301056,2025-10-22 00:00:00.000,0,1.1666666,0.8333333,
180003,58.840157,63051050,72.79745,10.392714,11.361962,83.309525,1156273,60000,192.0,3831453,97.90337,1761204300000,159.2446,100.84,50.983273,45.884945,-1,57000,,63051050,0.59462124,2025-10-23 06:42:16.492,2025-10-23 06:42:16.492,83.10113,3,0.0,9025249,0,124.73684,-1,89.58748,0.068292685,8121961,5395091,0.5833333,83.309525,50.13962,96.39517,82.58333,99.166664,62.333218,96.35041,5sl+lZ1Pby,83.09848,83.59722,0.91469353,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,91.66419,97.90337,64.78036,24695000,,,92.32242,20256540,0,82.10462,56.214905,aa3b2639-c4fa-458c-a3ed-44244eabec96,50.983273,2025-10-23 00:00:00.000,0,1.1666666,0.8333333,
180003,73.875435,63051050,83.68217,8.638374,10.523286,77.89653,946313,60000,192.0,4791640,96.7155,1761283350000,150.20679,100.84,51.306545,46.175888,-1,123059,,63051050,0.7170811,2025-10-24 04:48:15.225,2025-10-24 04:48:15.225,80.93423,3,0.0,8285129,0,125.56262,-1,89.903015,0.2589928,7483644,4958055,23.583334,77.89653,51.846153,93.422874,83.111115,90.83334,61.035778,99.975784,5sl+lZ1Pby,80.26693,81.88889,0.82088184,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,89.947464,96.7155,64.8112,24080000,,,84.252914,18722514,0,80.28298,55.073776,47c8565b-4bc0-4f70-b63d-88cee5030262,51.306545,2025-10-24 00:00:00.000,0,1.1666666,0.8333333,
180003,34.42605,63051050,32.24977,16.953144,12.643597,70.50119,1828096,60000,192.0,17243462,95.806564,1761371280000,191.0,100.84,51.803085,46.622776,-1,647841,,63051050,0.99810785,2025-10-25 09:44:03.114,2025-10-25 09:44:03.114,68.32211,3,0.0,10664604,0,127.978355,-1,89.48785,0.58419245,9285028,6250565,0.95,70.50119,53.875,95.45497,82.41667,95.5,62.265366,97.16896,5sl+lZ1Pby,64.42372,79.13889,1.3408482,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,86.007835,95.806564,67.24917,23090000,,,74.323654,22788390,0,82.0093,56.15527,ea29739b-909a-4aa3-abc9-5655ba732f81,51.803085,2025-10-25 00:00:00.000,0,1.1666666,0.8333333,
180003,84.47649,63051050,77.63531,16.133078,13.028004,88.25225,2011072,60000,192.0,10812774,95.97127,1761468180000,191.0,100.84,52.1727,46.95543,-1,163359,,63051050,1.083255,2025-10-26 09:04:21.912,2025-10-26 09:04:21.912,84.37054,3,0.0,11181031,0,124.82659,-1,88.55785,0.3524229,9661406,6534685,1.15,88.25225,50.302788,92.44541,80.861115,93.5,62.316425,88.10023,5sl+lZ1Pby,80.150894,80.36111,1.2383385,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,84.91716,95.97127,67.10205,23530000,,,80.69969,23575316,0,82.08102,56.200165,a2d2c6aa-76ac-4ffc-869c-fcf5f9a3e34a,52.1727,2025-10-26 00:00:00.000,0,1.1666666,0.8333333,
180003,69.62398,63051050,80.91521,9.8516035,11.739868,92.102615,1586575,60000,192.0,5130226,93.968895,1761632220000,-1.0,0.0,51.77347,46.596123,-1,0,,63051050,1.066891,2025-10-28 08:37:59.891,2025-10-28 03:37:30.420,86.710846,3,0.0,9841089,0,-1.0,-1,86.498604,0.63727957,8523253,5705685,23.466667,92.102615,49.25338,-1.0,77.41667,89.66667,65.015076,89.340355,5sl+lZ1Pby,86.241806,81.19444,0.83915794,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,85.043594,93.968895,72.712944,23830000,,,85.52421,21061434,0,85.87799,58.57183,cd1e17b1-9ac4-42c3-9dd7-14f2a328b7d5,51.77347,2025-10-28 00:00:00.000,0,1.1666666,0.8333333,
180003,70.748535,63051050,82.75641,8.334276,11.005232,90.96187,1299351,60000,192.0,4908204,97.45014,1761718290000,-1.0,0.0,50.629013,45.56611,-1,0,,63051050,0.85879177,2025-10-29 06:21:40.490,2025-10-29 06:21:40.490,85.933685,3,0.0,8992596,0,-1.0,-1,87.544846,0.4843162,7845753,5204498,23.55,90.96187,48.357143,-1.0,79.16667,90.5,67.91688,92.4525,5sl+lZ1Pby,85.399734,78.833336,0.7573013,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,87.96086,97.45014,71.24249,22980000,,,80.43808,19599342,0,89.97246,61.119305,89b767ae-79c1-441b-ad41-b74ef9793f57,50.629013,2025-10-29 00:00:00.000,0,1.1666666,0.8333333,
180003,44.981228,63051050,80.874084,15.421266,12.555234,72.76389,2059187,137601,192.0,9419328,95.02507,1761811890000,181.99887,105.33014,51.0583,45.95247,-1,3386438,,63051050,0.9527424,2025-10-30 08:53:17.577,2025-10-30 08:53:17.577,79.74308,3,0.0,10610244,0,138.3179,-1,87.92679,0.3986711,8797706,5784450,0.6666667,72.76389,52.71533,97.907906,79.80556,98.33333,68.084,69.27884,5sl+lZ1Pby,88.39864,79.98611,1.2282739,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,86.6438,95.02507,65.74249,23395000,,,81.303566,22206696,0,90.20864,61.26593,109df910-0da5-405b-ae97-80166d53fef8,51.0583,2025-10-30 00:00:00.000,0,1.1666666,0.8333333,
180003,76.061714,63051050,89.79828,11.791941,11.927336,73.91496,1727510,60000,192.0,5865653,81.45145,1761892290000,168.92226,100.84,51.19373,46.074356,-1,9000,,63051050,0.8987571,2025-10-31 06:37:03.784,2025-10-31 06:37:03.784,82.83778,3,0.0,9833606,0,124.22222,-1,86.74771,0.7628607,8270368,5407807,23.883333,73.91496,52.65873,96.59096,77.83333,93.83333,66.828415,86.69771,5sl+lZ1Pby,90.28702,81.40278,0.98864836,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,87.400604,81.45145,57.962513,23905000,,,98.97835,21008764,0,88.43526,60.164078,8da3f1a3-5005-46b6-b77b-0ba48b923c15,51.19373,2025-10-31 00:00:00.000,0,1.1666666,0.8333333,
180003,67.12887,63051050,55.522667,23.73941,16.44374,78.25627,3566941,1153392,192.0,16644577,80.7489,1762072530000,191.0,140.45879,50.856995,45.771294,-1,124598,,63051050,0.44415966,2025-11-02 09:15:53.152,2025-11-02 09:15:53.152,76.47654,3,0.0,14307234,0,127.09316,-1,86.9636,0.30852503,11664845,7718348,2.4333334,78.25627,51.300396,81.85505,78.19446,82.833336,64.22951,76.47484,5sl+lZ1Pby,77.2897,82.166664,1.4436746,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,93.77347,80.7489,55.376953,24180000,,,65.06929,29226764,0,84.77159,57.88169,00c5b4f4-0d24-4154-af09-1c05ca29ad38,50.856995,2025-11-02 00:00:00.000,0,1.1666666,0.8333333,
180003,78.11505,63051050,90.71867,17.533016,15.762416,93.34285,3221798,885171,192.0,8131843,97.579254,1762160040000,191.0,132.21552,50.297497,45.267746,-1,17999,,63051050,0.8213536,2025-11-03 09:31:59.135,2025-11-03 09:31:59.135,92.556946,3,0.0,13619796,0,124.72226,-1,87.09645,0.55791503,11193702,7410722,0.26666668,93.34285,47.5,83.24644,78.41667,87.333336,64.808624,77.577576,5sl+lZ1Pby,94.782715,85.54166,1.1123306,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,88.4857,97.579254,67.783485,25330000,,,89.89026,28027964,0,85.58713,58.390488,36c38537-8aff-4f6c-b033-c85215b9349b,50.297497,2025-11-03 00:00:00.000,0,1.1666666,0.8333333,
180003,54.501045,63051050,66.309746,11.57332,14.290692,80.08739,2551149,432258,192.0,3809323,98.4756,1762236540000,191.0,115.495766,50.501907,45.451714,-1,191224,,63051050,0.8935597,2025-11-04 06:38:23.368,2025-11-04 06:38:23.368,83.10455,3,0.0,11980211,0,123.18303,-1,84.90709,0.4986226,9947490,6517723,0.1,80.08739,50.47984,88.005066,74.77779,89.0,63.200714,82.72489,5sl+lZ1Pby,89.515175,84.416664,0.8098502,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,87.47346,98.4756,62.53842,24990000,,,83.59101,25209950,0,83.324005,56.97758,44e9b446-df8d-454a-b8f3-5de4d5c6f3bc,50.501907,2025-11-04 00:00:00.000,0,1.1666666,0.8333333,
180003,64.836716,63051050,86.16269,17.22065,15.811819,67.72156,3158430,904098,192.0,7252198,84.95697,1762321620000,191.0,130.38205,51.437637,46.293873,-1,3028634,,63051050,0.88345665,2025-11-05 05:48:20.032,2025-11-05 05:48:14.169,79.93596,3,0.0,13190206,0,158.24414,-1,84.80947,0.7350835,10899961,7105125,22.8,67.72156,53.97153,95.97575,74.638885,84.0,60.446835,86.72728,5sl+lZ1Pby,88.23547,84.98611,1.0890999,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,87.61509,84.95697,54.531513,25195000,,,91.98101,27786984,0,79.45696,54.555588,fd7609da-94c2-49ae-bc38-6d24f57fe488,51.437637,2025-11-05 00:00:00.000,0,1.1666666,0.8333333,
180003,55.832382,63051050,67.418884,11.579084,14.178583,74.70918,2606247,494699,192.0,3965044,81.61392,1762409940000,191.0,118.454704,51.449318,46.304386,-1,243188,,63051050,0.86623466,2025-11-06 06:59:30.437,2025-11-06 06:59:30.437,78.5009,3,0.0,12002639,0,124.312515,-1,86.74771,0.91237116,9929249,6526389,23.85,74.70918,52.785423,87.21176,77.83333,93.50001,57.84742,82.61776,5sl+lZ1Pby,84.041,83.22222,0.81666017,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,87.85652,81.61392,50.50203,24560000,,,83.99961,25071976,0,75.817535,52.266922,a7f128c2-c8f3-4d19-8a56-b029f01be112,51.449318,2025-11-06 00:00:00.000,0,1.1666666,0.8333333,
180003,79.94646,63051050,97.085236,9.987782,13.068526,47.13376,2012097,71508,192.0,7048607,48.685974,1762587480000,-1.0,0.0,53.3463,48.011665,-1,0,,63051050,1.1100107,2025-11-08 08:06:32.816,2025-11-08 08:06:32.816,57.942413,3,0.0,10647718,0,-1.0,-1,87.27913,0.9799331,8921562,5785116,2.65,47.13376,64.04061,-1.0,78.72223,81.75,53.06738,84.263016,5sl+lZ1Pby,64.265396,80.458336,0.76426226,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,84.74993,48.685974,34.546947,23565000,,,80.855736,22878750,0,69.153824,48.051506,e77716c9-d2fd-41dc-9ca4-934730138d5b,53.3463,2025-11-08 00:00:00.000,0,1.1666666,0.8333333,
180003,32.602577,63051050,45.152355,20.877817,15.6182785,87.39806,3151719,898494,192.0,17935140,92.44166,1762672800000,191.0,131.91536,53.403088,48.06278,-1,1858029,,63051050,1.1059917,2025-11-09 07:44:35.867,2025-11-09 07:44:35.867,77.86456,3,0.0,13178570,0,150.86401,-1,87.9102,0.82887703,10932368,7183981,1.1,87.39806,51.64113,92.06706,79.77779,94.0,54.04668,97.77548,5sl+lZ1Pby,76.717865,80.583336,1.3367554,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,84.775055,92.44166,61.7984,23610000,,,74.69202,27612690,0,70.515915,48.91587,88568626-9410-44ba-a202-65133fab48ff,53.403088,2025-11-09 00:00:00.000,0,1.1666666,0.8333333,
180003,51.425278,63051050,62.374695,12.764544,13.973422,73.79968,2446827,356287,192.0,3348915,62.66066,1762753380000,-1.0,0.0,53.429604,48.086643,-1,0,,63051050,0.63855064,2025-11-10 05:44:11.522,2025-11-10 05:44:11.522,76.45029,3,0.0,11749734,0,-1.0,-1,87.31235,0.61290324,9790696,6437076,23.0,73.79968,47.659092,-1.0,78.77779,85.0,60.357635,81.59142,5sl+lZ1Pby,83.56924,77.38889,0.9134873,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,91.048355,62.66066,130.56337,22460000,,,92.21387,24714312,0,79.33188,54.477093,43201ec6-02f0-41ed-8a0f-fd8687e6a176,53.429604,2025-11-10 00:00:00.000,0,1.1666666,0.8333333,
180003,88.81031,63051050,92.38865,12.331854,13.588639,99.347015,2167549,159481,192.0,8567399,77.5271,1762837740000,-1.0,0.0,53.005592,47.705032,-1,0,,63051050,0.701239,2025-11-11 05:09:24.682,2025-11-11 05:09:24.682,84.00946,3,0.0,11103452,0,-1.0,-1,88.258934,0.8414634,9370612,6109340,23.683332,99.347015,47.93578,-1.0,80.361115,91.83333,66.077156,83.41159,5sl+lZ1Pby,75.13987,76.416664,0.90751207,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,90.16955,77.5271,107.66184,22110000,,,91.67609,23883280,0,87.3752,59.504528,6753e95c-8fe9-4ddd-b80a-88e75e9061f1,53.005592,2025-11-11 00:00:00.000,0,1.1666666,0.8333333,
180003,91.9497,63051050,91.05434,12.312499,13.500757,93.7115,1989598,60000,192.0,8734671,93.60255,1762927260000,174.4233,100.84,52.206017,46.985413,-1,92000,,63051050,0.6642143,2025-11-12 07:03:24.485,2025-11-12 07:03:24.485,87.79117,3,0.0,10962142,0,124.13043,-1,87.17948,0.7100737,9388576,6148394,23.233334,93.7115,49.17406,95.03837,78.55556,87.333336,70.34554,86.76614,5sl+lZ1Pby,80.74697,76.083336,0.9119858,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,90.68858,93.60255,79.38878,21990000,,,92.07872,23807386,0,93.40839,63.24931,3474a662-c283-4d25-b468-955c300937d5,52.206017,2025-11-12 00:00:00.000,0,1.1666666,0.8333333,
180003,50.974483,63051050,64.94444,8.13856,12.233505,99.506004,1377370,60000,192.0,2854527,61.155304,1763013600000,-1.0,0.0,51.101757,45.99158,-1,0,,63051050,0.956625,2025-11-13 06:00:35.747,2025-11-13 06:00:35.747,83.55426,3,0.0,9443730,0,-1.0,-1,88.79035,0.32142857,8242705,5306665,22.066668,99.506004,46.159874,-1.0,81.25,80.333336,89.557396,92.204216,5sl+lZ1Pby,91.02356,78.52778,0.66526806,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,86.58937,61.155304,215.02975,22870000,,,74.87413,21308090,0,120.848595,80.038506,7607899a-23f5-486b-977c-9b5da4f66d74,51.101757,2025-11-13 00:00:00.000,0,1.1666666,0.8333333,
180003,45.984566,63051050,55.86113,16.490372,14.009944,55.066803,2130417,95675,192.0,13707376,61.19966,1763100000000,170.43222,103.010254,52.03574,46.832165,-1,2189820,,63051050,0.9004157,2025-11-14 07:00:23.241,2025-11-14 06:00:26.830,74.513985,3,0.0,11185019,0,136.48077,-1,90.52023,0.63714284,9531229,6168843,0.16666667,55.066803,57.63964,99.893,84.14351,88.33333,84.84697,84.41611,5sl+lZ1Pby,81.00732,79.190475,1.1770476,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,87.37735,61.19966,61.354286,23108571,,,84.377144,24493850,0,114.080696,75.931244,5b8b80e8-4248-4218-a3fa-ccd1ea35b6ed,52.03574,2025-11-14 00:00:00.000,0,1.1666666,0.8333333,
180003,99.88594,63060070,82.936035,12.418884,13.029525,93.890305,1563987,60000,192.0,9106749,99.16749,1763449140000,153.82108,100.84,50.003315,45.002983,-1,224441,,63060070,0.5367566,2025-11-18 07:20:10.870,2025-11-18 07:20:10.870,91.60091,3,0.0,9893536,0,124.340034,-1,94.40901,0.17048346,8784039,5656953,0.43333334,93.890305,47.039684,98.68972,90.64815,85.666664,102.13603,93.5307,5sl+lZ1Pby,84.21563,85.3125,0.9531341,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,92.47537,99.16749,103.8994,25275000,,,95.782074,22699570,0,139.03508,90.980774,10fb45cf-ce2a-4648-b00a-fcf64fe30c66,50.003315,2025-11-18 00:00:00.000,0,1.1666666,0.8333333,
180003,71.36084,63060070,84.84785,9.970729,12.012448,86.11456,1162383,60000,192.0,5345061,84.869965,1763536590000,145.49142,100.84,49.803032,44.822727,-1,52981,,63060070,0.90360725,2025-11-19 07:43:30.068,2025-11-19 07:43:30.068,88.85508,3,0.0,9066168,0,125.63959,-1,91.36441,0.15326396,8249980,5366992,22.466667,86.11456,48.37293,93.53773,85.55554,82.333336,106.78937,96.261475,5sl+lZ1Pby,99.88302,92.90625,0.830033,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,87.3326,84.869965,94.87577,27097500,,,84.80198,21079276,0,145.80196,95.01998,02f1cb89-cc8e-4fd3-bdb2-e2f670dea70d,49.803032,2025-11-19 00:00:00.000,0,1.1666666,0.8333333,
180003,98.48683,63060070,81.389404,11.122576,12.071465,77.032455,1085924,60000,192.0,8825522,86.812744,1763622780000,142.4957,100.84,51.271,46.143898,-1,10000,,63060070,1.032617,2025-11-20 07:13:22.383,2025-11-20 07:13:22.383,84.24724,3,0.0,9049677,0,123.0,-1,89.7314,0.47138965,8302500,5405348,1.1,77.032455,52.031746,93.32004,82.824066,94.0,81.88192,96.96379,5sl+lZ1Pby,85.82687,86.09375,0.92139405,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,85.52406,86.812744,74.32559,25462500,,,92.92547,21194824,0,109.83329,73.34296,8ff477fe-ab3b-481d-bb59-5ee11d5f11ff,51.271,2025-11-20 00:00:00.000,0,1.1666666,0.8333333,
180003,80.93745,63060070,97.542885,11.548623,12.293591,74.455124,1277021,60000,192.0,6756336,89.46997,1763790840000,151.8999,100.84,49.591404,44.632263,-1,16000,,63060070,1.030648,2025-11-22 06:50:15.130,2025-11-22 05:54:31.667,85.33321,3,0.0,9173175,0,124.43749,-1,90.34033,0.82,8473221,5522760,23.233334,74.455124,50.92126,96.389366,83.84259,87.333336,87.8211,93.67995,5sl+lZ1Pby,87.157745,86.21875,0.939402,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,85.55167,89.46997,81.1874,25492500,,,94.54618,21602774,0,118.351074,78.52519,23414956-845d-4182-a4d1-b56ff7ad7358,49.591404,2025-11-22 00:00:00.000,0,1.1666666,0.8333333,
180003,94.03294,63060070,90.622025,11.400496,12.051381,66.99387,1212158,60000,192.0,7719672,83.71655,1763883060000,149.37402,100.84,50.240604,45.21654,-1,245060,,63060070,1.0126642,2025-11-23 07:31:23.484,2025-11-23 07:31:23.484,79.11992,3,0.0,8896067,0,129.77147,-1,88.89415,0.43370166,8261697,5369365,1.4833333,66.99387,52.8374,93.334274,81.423615,90.166664,85.111496,98.19766,5sl+lZ1Pby,79.1274,83.71667,0.9459908,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,85.80377,83.71655,75.083755,24738000,,,95.13917,21132572,0,114.4601,76.16205,b1d8ab60-e4cb-409a-92da-86599613b7a7,50.240604,2025-11-23 00:00:00.000,0,1.1666666,0.8333333,
180003,33.342278,63060070,46.695736,20.200386,14.359419,62.084312,2111513,102859,192.0,16104729,83.67175,1763964120000,177.95174,103.64511,50.933838,45.840454,-1,2244669,,63060070,1.0288254,2025-11-24 06:37:32.428,2025-11-24 06:02:30.281,79.10266,3,0.0,11050021,0,140.68747,-1,84.80947,0.9978355,9977412,6531150,22.333334,62.084312,54.4,99.95521,74.638885,81.66667,83.00766,83.67418,5sl+lZ1Pby,91.780045,86.10416,1.406769,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,85.57722,83.67175,73.24326,25465000,,,68.390785,25313270,0,111.44472,74.32592,851c3ef6-0556-48bb-84cb-268b6dd67271,50.933838,2025-11-24 00:00:00.000,0,1.1666666,0.8333333,
180003,54.800537,63060070,68.86499,12.710179,13.093973,85.032455,1539676,60000,192.0,3647672,98.630714,1764055200000,158.58954,100.84,51.454285,46.308853,-1,84999,,63060070,1.0447149,2025-11-25 07:20:34.525,2025-11-25 07:20:34.525,84.13097,3,0.0,9780692,0,124.84706,-1,84.80947,0.8537859,9004155,5861601,0.95,85.032455,50.16236,99.32527,74.638885,95.5,79.78735,91.43501,5sl+lZ1Pby,84.02022,85.6875,0.9706893,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,85.35447,98.630714,81.94243,25365000,,,97.36203,22988520,0,106.83898,71.51311,5d6e2b76-83fd-4c49-8352-1cfe9ee8cdf0,51.454285,2025-11-25 00:00:00.000,0,1.1666666,0.8333333,
180003,59.5633,63060070,75.06749,9.395584,12.372608,91.1696,1207701,60000,192.0,4025478,89.40879,1764139200000,147.15825,100.84,51.60032,46.440285,-1,237470,,63060070,0.6872122,2025-11-26 06:40:32.432,2025-11-26 06:40:32.432,84.90637,3,0.0,9037061,0,128.36737,-1,83.91153,0.4400978,8469597,5500171,23.85,91.1696,49.249134,93.17774,73.361115,93.50001,80.31982,98.456375,5sl+lZ1Pby,88.14005,82.13889,0.7593859,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,90.36618,89.40879,98.738495,24170000,,,80.563156,21683544,0,107.59968,71.97841,c4e073c5-2538-4686-a9e2-95d035f2126c,51.60032,2025-11-26 00:00:00.000,0,1.1666666,0.8333333,
180003,45.82757,63060070,77.800385,16.979946,13.82937,52.402836,1876144,60000,192.0,10887543,50.511536,1764229200000,177.20139,100.84,52.985416,47.686874,-1,2684854,,63060070,0.7224358,2025-11-27 07:40:28.098,2025-11-27 07:40:28.098,61.939156,3,0.0,10509861,0,148.45947,-1,83.5016,0.5706215,9692749,6373701,1.7666667,52.402836,60.342342,95.77807,72.77779,87.333336,74.657074,76.663475,5sl+lZ1Pby,78.61152,81.77778,1.2278178,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,89.87239,50.511536,47.932323,24040000,,,81.33093,24462516,0,99.52734,67.02615,1939a84a-0009-4aea-a6ca-165a14ad08d0,52.985416,2025-11-27 00:00:00.000,0,1.1666666,0.8333333,
180003,71.594406,63060070,85.159195,12.746947,13.539417,89.206184,1708242,60000,192.0,6130042,75.799805,1764312000000,-1.0,0.0,52.643055,47.37875,-1,0,,63060070,0.7477706,2025-11-28 07:40:15.752,2025-11-28 06:40:24.675,89.62856,3,0.0,10063086,0,-1.0,-1,83.98961,0.9875,9362258,6112798,0.0,89.206184,50.58889,-1.0,73.47221,90.0,82.0165,87.7044,5sl+lZ1Pby,84.87325,83.14286,0.94146943,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,89.517235,75.799805,144.17271,24531428,,,94.732254,23822354,0,110.02587,73.46049,639c2d68-923b-481c-9114-cc10c2fcd86a,52.643055,2025-11-28 00:00:00.000,0,1.1666666,0.8333333,
180003,72.64157,63060070,83.805954,10.391983,12.33459,73.77713,1552989,60000,192.0,5643907,95.714096,1764486000000,173.27559,100.84,51.82749,46.64474,-1,27224,,63060070,0.84849614,2025-11-30 07:00:23.894,2025-11-30 07:00:23.894,79.83997,3,0.0,9403819,0,130.85306,-1,88.80697,0.8678161,8780945,5820643,1.2,73.77713,46.22222,99.74457,81.27779,93.0,85.07595,89.05499,5sl+lZ1Pby,80.56692,82.69444,0.84250736,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,88.105194,95.714096,92.590576,24370000,,,85.82567,21954288,0,114.409134,76.13104,583caeab-ffa3-4a89-9082-6d301705bb65,51.82749,2025-11-30 00:00:00.000,0,1.1666666,0.8333333,
