com.samsung.shealth.rewards,6311013,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2022-02-18 05:00:00.000,,10009,,2022-06-18 03:25:14.335,2022-06-18 03:25:14.335,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":14166}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-18 05:00:00.000,c43f0d55-18a3-46e2-9615-fb484b2a57e7,1,
,2022-03-01 05:00:00.000,,10399999,,2022-06-18 03:25:14.357,2022-06-18 03:25:14.357,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9614}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-01 05:00:00.000,5a127144-ebaf-4616-9832-f2feee56ac55,1,
,2022-03-03 05:00:00.000,,10009,,2022-06-18 03:25:14.336,2022-06-18 03:25:14.336,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9628}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-03 05:00:00.000,417cfde7-abb2-4270-b16f-45bd488bcb48,1,
,2022-02-18 05:00:00.000,,10009,,2022-06-18 03:25:14.344,2022-06-18 03:25:14.344,,,tracker_pedometer_reward_most_walking_day,UTC-0500,"{""mTarget"":-1,""mValue"":14166}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-18 05:00:00.000,2e44ccc7-c2c2-4025-bee3-d930d7108385,1,
,2022-02-21 05:00:00.000,,10399999,,2022-06-18 03:25:14.356,2022-06-18 03:25:14.356,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":11840}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-21 05:00:00.000,3e19aa11-b9d2-44e2-8c32-03af75a350ee,1,
,2022-05-14 05:00:00.000,,10009,,2022-06-18 03:25:14.343,2022-06-18 03:25:14.343,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":20522}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-05-14 05:00:00.000,a11fcaab-317e-4d8c-b33c-6f67d668249d,1,
,2022-03-08 05:00:00.000,,10399999,,2022-06-18 03:25:14.357,2022-06-18 03:25:14.357,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":20234}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-08 05:00:00.000,0885da49-b2cb-4f7a-936e-e57cf27a62d1,1,
,2022-05-10 05:00:00.000,,10009,,2022-06-18 03:25:14.342,2022-06-18 03:25:14.342,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":12919}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-05-10 05:00:00.000,0f35e6dc-52af-4440-b681-cdfe30628035,1,
,2022-04-20 05:00:00.000,,10009,,2022-06-18 03:25:14.341,2022-06-18 03:25:14.341,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":10212}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-04-20 05:00:00.000,8e093f16-6d2d-41b6-a382-8b3d2720d568,1,
,2022-03-10 05:00:00.000,,10009,,2022-06-18 03:25:14.337,2022-06-18 03:25:14.337,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":13995}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-10 05:00:00.000,dc3aeccf-1c67-4bc5-9752-97d37b7c96f6,1,
,2022-05-20 05:00:00.000,,10009,,2022-06-18 03:25:14.343,2022-06-18 03:25:14.343,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":15632}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-05-20 05:00:00.000,4ce0fc49-62ed-4d77-a148-ac66f831b81c,1,
